pzvID|label|prediction
91006|0|0.01528485
91007|0|0.01156152
91008|0|0.00430110
91009|0|0.01066102
91010|0|0.20720915
91011|0|0.01413681
91012|0|0.01798707
91013|1|0.03678118
91014|0|0.08774229
91015|0|0.06276529
91016|0|0.09018594
91017|0|0.13499539
91101|0|0.07954830
91102|0|0.05612142
91103|0|0.03248749
91104|0|0.02623293
91105|0|0.11342750
91106|0|0.15072435
91107|0|0.26078242
91108|0|0.02049478
91109|0|0.04501170
91110|0|0.02079838
91111|0|0.06618187
91112|0|0.10867132
91113|0|0.13751492
91114|0|0.05527401
91115|1|0.31976323
91116|1|0.27580019
91117|0|0.13499539
91201|0|0.02251348
91202|0|0.03743911
91203|0|0.03994600
91204|0|0.10344360
91205|0|0.04697460
91206|1|0.02955612
91207|1|0.42269376
91208|0|0.02140419
91209|0|0.04776962
91210|0|0.13149626
91211|0|0.03187357
91212|0|0.17504948
91213|0|0.06873637
91214|0|0.04295236
91215|1|0.06933575
91216|0|0.09121737
91217|0|0.13499539
91301|0|0.16783862
91302|0|0.02722187
91303|0|0.03058509
91304|0|0.07408545
91305|0|0.06988904
91306|0|0.02373006
91307|0|0.00299764
91308|0|0.15048198
91309|0|0.21396056
91310|1|0.57635146
91311|0|0.06774216
91312|0|0.11897505
91313|0|0.02054087
91314|0|0.16068911
91315|0|0.07050974
91316|0|0.07909953
91317|0|0.13499539
91401|0|0.02746430
91402|0|0.12751238
91403|0|0.13191961
91404|0|0.35447934
91405|0|0.05501282
91406|0|0.17346992
91407|0|0.08862346
91408|0|0.01528293
91409|0|0.10901741
91410|0|0.02248394
91411|0|0.05447751
91412|0|0.05172342
91413|0|0.04243449
91414|0|0.06539186
91415|0|0.05592567
91416|0|0.03185154
91417|0|0.13499539
91601|0|0.08601962
91602|0|0.09341835
91603|0|0.09470849
91604|0|0.10969593
91605|0|0.06408173
91606|0|0.04169117
91607|0|0.05732898
91608|0|0.01332404
91609|0|0.01045711
91610|0|0.01646743
91611|0|0.02052494
91612|0|0.08829735
91613|0|0.14913857
91614|0|0.03539517
91615|0|0.06139804
91616|0|0.03370105
91617|0|0.13499539
91701|0|0.05598146
91702|0|0.09180810
91703|0|0.02658205
91704|0|0.01144885
91705|0|0.01814899
91706|0|0.26207236
91707|0|0.00536492
91708|0|0.01609354
91709|0|0.01193343
91710|0|0.03535833
91711|0|0.02621625
91712|0|0.01043704
91713|0|0.04254848
91714|0|0.06545005
91715|0|0.05576955
91716|0|0.00986968
91717|0|0.13499539
91801|0|0.12592487
91802|0|0.02444884
91803|0|0.02637031
91804|0|0.02531690
91805|0|0.04239731
91806|0|0.20276735
91807|0|0.04344226
91808|1|0.02771508
91809|0|0.01736815
91810|0|0.01527005
91811|0|0.05070133
91812|0|0.06674151
91813|0|0.02995840
91814|0|0.03012883
91815|0|0.03681547
91816|0|0.11181739
91817|1|0.13499539
92001|0|0.03886889
92002|0|0.01604466
92003|0|0.24928051
92004|0|0.11756532
92005|0|0.06228453
92006|0|0.17027648
92007|0|0.04625960
92008|0|0.00923175
92009|0|0.00162886
92010|0|0.06007399
92011|0|0.01377743
92012|0|0.07700193
92013|0|0.03879478
92014|0|0.10482070
92015|0|0.02444611
92016|0|0.05754161
92017|0|0.13499539
92101|0|0.10973873
92102|0|0.17050973
92103|1|0.10566998
92104|0|0.02644798
92105|0|0.05351047
92106|0|0.04018877
92107|0|0.16097874
92108|0|0.04477174
92109|0|0.06232445
92110|0|0.12579613
92111|0|0.07857869
92112|0|0.07562747
92113|0|0.04592713
92114|1|0.07454524
92115|0|0.06373812
92116|0|0.21529844
92117|0|0.13499539
92201|0|0.07901156
92202|0|0.09917580
92203|0|0.10636319
92204|0|0.05701436
92205|0|0.10864941
92206|0|0.20836410
92207|0|0.10509813
92208|0|0.02359441
92209|0|0.03967338
92210|0|0.01845732
92211|0|0.02115411
92212|0|0.07822518
92213|0|0.08399153
92214|0|0.08505340
92215|1|0.17669779
92216|0|0.11023990
92217|0|0.13499539
92301|0|0.12951002
92302|0|0.04379380
92303|0|0.09330873
92304|0|0.08222344
92305|0|0.13945653
92306|0|0.15353096
92307|0|0.05368258
92308|1|0.06961594
92309|0|0.03948686
92310|0|0.07731141
92311|0|0.03334317
92312|0|0.07681094
92313|1|0.13049349
92314|1|0.17668258
92315|0|0.06226414
92316|0|0.03574151
92317|0|0.13499539
92501|0|0.02899211
92502|0|0.05231711
92503|0|0.00539105
92504|0|0.24549201
92505|0|0.00491936
92506|0|0.06225995
92507|0|0.09580796
92508|0|0.01494819
92509|0|0.08113600
92510|0|0.02969167
92511|1|0.04519074
92512|0|0.09202455
92513|0|0.04808264
92514|0|0.09552289
92515|0|0.05392762
92516|1|0.05796356
92517|1|0.13499539
92601|0|0.27153629
92602|0|0.04238552
92603|0|0.01769944
92604|0|0.13690961
92605|0|0.04479619
92606|0|0.42977802
92607|0|0.03535126
92608|0|0.49822059
92609|1|0.07264803
92610|0|0.01547132
92611|0|0.11427571
92612|0|0.11683898
92613|0|0.08589935
92614|0|0.07098385
92615|0|0.07870859
92616|0|0.02604696
92617|0|0.13499539
92701|0|0.36412828
92702|1|0.20248132
92703|0|0.06896622
92704|0|0.44659739
92705|0|0.04927167
92706|0|0.02251959
92707|1|0.42353327
92708|0|0.02129730
92709|0|0.51945491
92710|0|0.03641815
92711|0|0.00974274
92712|0|0.03413596
92713|0|0.12741617
92714|0|0.14174616
92715|0|0.19129671
92716|0|0.07534637
92717|0|0.13499539
92801|0|0.04924933
92802|0|0.09205405
92803|0|0.16477115
92804|1|0.04057641
92805|0|0.03672655
92806|0|0.00823589
92807|0|0.00235438
92808|0|0.00620615
92809|0|0.07061682
92810|0|0.05021497
92811|0|0.01070086
92812|0|0.05663651
92813|1|0.07465868
92814|0|0.05976739
92815|0|0.05375018
92816|1|0.24528277
92817|0|0.13499539
92901|0|0.28307911
92902|0|0.13913053
92903|0|0.02668187
92904|0|0.03936334
92905|0|0.07102935
92906|0|0.11012915
92907|1|0.08095101
92908|1|0.29208765
92909|0|0.14256137
92910|0|0.02399831
92911|0|0.05702334
92912|0|0.23844321
92913|0|0.09343808
92914|0|0.06293283
92915|0|0.09221804
92916|0|0.05442461
92917|0|0.13499539
93001|0|0.14593391
93002|0|0.05928314
93003|0|0.01472885
93004|0|0.17700499
93005|0|0.00902078
93006|0|0.08663489
93007|0|0.17624218
93008|0|0.02919329
93009|0|0.13328608
93010|0|0.10015891
93011|1|0.56127987
93012|0|0.07854866
93013|0|0.04824916
93014|1|0.07805663
93015|0|0.10462904
93016|1|0.09900292
93017|0|0.13499539
93101|0|0.02465881
93102|0|0.04067876
93103|0|0.06826895
93104|0|0.04063839
93105|1|0.14092732
93106|0|0.19228638
93107|1|0.17000309
93108|0|0.04466993
93109|0|0.00708531
93110|0|0.02035016
93111|0|0.11571952
93112|0|0.15679438
93113|0|0.06574985
93114|1|0.09125167
93115|0|0.06511655
93116|0|0.01424790
93117|0|0.13499539
93201|0|0.03118665
93202|0|0.01177340
93203|0|0.12630552
93204|0|0.03780078
93205|0|0.04429642
93206|0|0.00520802
93207|0|0.12473409
93208|0|0.04772935
93209|1|0.05895824
93210|0|0.14696012
93211|0|0.06794151
93212|0|0.10601455
93213|1|0.09266231
93214|1|0.53655523
93215|0|0.03952549
93216|0|0.02857581
93217|0|0.13499539
93301|0|0.04427299
93302|0|0.17105244
93303|0|0.06391462
93304|0|0.22662147
93305|0|0.09457188
93306|0|0.02984483
93307|0|0.02261168
93308|0|0.00691071
93309|0|0.08002394
93310|0|0.00711109
93311|0|0.01444138
93312|0|0.33687307
93313|0|0.02500999
93314|0|0.02225855
93315|0|0.03163976
93316|0|0.04583489
93317|0|0.13499539
93401|0|0.67628515
93402|0|0.23062557
93403|0|0.09224964
93404|0|0.08809376
93405|1|0.14257771
93406|1|0.36963082
93407|0|0.25791894
93408|0|0.35454369
93409|0|0.08721812
93410|0|0.01398679
93411|0|0.09023687
93412|0|0.09769957
93413|0|0.14319707
93414|0|0.11968323
93415|0|0.42377559
93416|0|0.20384090
93417|0|0.13499539
93501|0|0.03827155
93502|0|0.04688801
93503|0|0.18799535
93504|0|0.03298418
93505|0|0.06214440
93506|0|0.16909876
93507|0|0.35271470
93508|0|0.25485072
93509|1|0.09734637
93510|0|0.41688135
93511|0|0.07457201
93512|0|0.06085449
93513|0|0.07195113
93514|0|0.06897609
93515|1|0.24029928
93516|0|0.06001677
93517|0|0.13499539
93601|0|0.07904175
93602|0|0.06821978
93603|0|0.04271944
93604|0|0.10641162
93605|0|0.04691888
93606|0|0.02523217
93607|1|0.18063330
93608|0|0.06546634
93609|0|0.01305848
93610|0|0.10504754
93611|0|0.04903499
93612|0|0.10198167
93613|0|0.08026872
93614|0|0.10564262
93615|1|0.06742315
93616|0|0.06991256
93617|0|0.13499539
93701|0|0.07302392
93702|0|0.13009416
93703|0|0.10756711
93704|0|0.11629533
93705|0|0.03469852
93706|0|0.36053315
93707|1|0.61508869
93708|0|0.01620018
93709|0|0.01740155
93710|0|0.03038820
93711|0|0.02138633
93712|1|0.11184877
93713|0|0.07269667
93714|0|0.07243149
93715|0|0.06555051
93716|0|0.06983041
93717|0|0.13499539
93801|0|0.16365024
93802|0|0.19163330
93803|0|0.08636130
93804|0|0.09462838
93805|0|0.05092170
93806|0|0.01254018
93807|1|0.13870060
93808|0|0.00587451
93809|0|0.01724641
93810|0|0.05134159
93811|0|0.02685772
93812|0|0.07982265
93813|0|0.06411870
93814|0|0.07977975
93815|0|0.12619431
93816|1|0.11678284
93817|0|0.13499539
93901|0|0.45881999
93902|0|0.13073488
93903|1|0.04331192
93904|0|0.11421181
93905|0|0.02854165
93906|0|0.05200265
93907|0|0.06305195
93908|0|0.48410573
93909|0|0.13992544
93910|0|0.03370849
93911|1|0.28338134
93912|0|0.18127927
93913|0|0.03672911
93914|0|0.04326870
93915|0|0.05170280
93916|0|0.04034773
93917|0|0.13499539
94001|0|0.07820911
94002|0|0.23773351
94003|0|0.12312257
94004|0|0.05816577
94005|0|0.03216786
94006|1|0.48671324
94007|0|0.30883758
94008|0|0.27225219
94009|0|0.22129967
94010|0|0.23655505
94011|0|0.26207653
94012|1|0.61275322
94013|0|0.06571709
94014|0|0.03111055
94015|0|0.13739955
94016|0|0.06203327
94017|0|0.13499539
94101|0|0.12824693
94102|0|0.20318710
94103|1|0.09062723
94104|0|0.04493011
94105|0|0.02502848
94106|0|0.22784658
94107|0|0.14618976
94108|1|0.51894296
94109|0|0.11592722
94110|0|0.01872845
94111|0|0.04694020
94112|0|0.10447173
94113|0|0.08716428
94114|0|0.03338643
94115|0|0.07932444
94116|0|0.08710610
94117|0|0.13499539
94201|0|0.09670806
94202|0|0.29416678
94203|0|0.05311062
94204|0|0.11580817
94205|0|0.09866753
94206|0|0.04022727
94207|0|0.09543350
94208|0|0.04284002
94209|0|0.09506848
94210|0|0.02447764
94211|0|0.09866603
94212|0|0.08641821
94213|0|0.03900243
94214|0|0.04546104
94215|1|0.11444424
94216|0|0.16697182
94217|0|0.13499539
94401|0|0.10421990
94402|0|0.10753317
94403|0|0.13708797
94404|0|0.19778429
94405|0|0.09250736
94406|0|0.02914853
94407|1|0.10784519
94408|0|0.07017304
94409|0|0.45027759
94410|1|0.09388372
94411|0|0.03736839
94412|0|0.09421434
94413|0|0.06726902
94414|0|0.20905894
94415|1|0.10089321
94416|0|0.13171361
94417|0|0.13499539
94501|0|0.01331467
94502|0|0.01654151
94503|0|0.00582850
94504|0|0.00478861
94505|0|0.00450232
94506|0|0.01732741
94507|0|0.02475030
94508|0|0.01952927
94509|0|0.00618053
94510|0|0.09836779
94511|0|0.02944615
94512|0|0.01204253
94513|0|0.03958429
94514|0|0.04650190
94515|0|0.09198911
94516|0|0.04339864
94517|0|0.13499539
94601|0|0.10810965
94602|0|0.05351992
94603|0|0.03495829
94604|0|0.07343637
94605|0|0.12269897
94606|0|0.03380853
94607|0|0.02461889
94608|0|0.03720751
94609|0|0.01133447
94610|0|0.00267704
94611|0|0.06896449
94612|0|0.02058916
94613|0|0.06722105
94614|0|0.02834283
94615|0|0.07481117
94616|0|0.01086165
94617|0|0.13499539
94701|0|0.10546646
94702|0|0.24641873
94703|0|0.04726318
94704|0|0.26193325
94705|0|0.07702366
94706|0|0.05217560
94707|0|0.00904202
94708|0|0.05027994
94709|0|0.00308322
94710|0|0.00157996
94711|0|0.02476381
94712|0|0.01349462
94713|0|0.02978495
94714|0|0.11512929
94715|0|0.06864218
94716|0|0.12376114
94717|0|0.13499539
94801|0|0.03156773
94802|0|0.07661612
94803|0|0.13751954
94804|0|0.03045748
94805|1|0.15547778
94806|0|0.10788452
94807|0|0.26516806
94808|0|0.04147317
94809|1|0.06297076
94810|0|0.20373846
94811|0|0.03590752
94812|0|0.18383375
94813|0|0.06872360
94814|0|0.20703891
94815|0|0.23966071
94816|1|0.16766198
94817|0|0.13499539
94901|0|0.12988174
94902|0|0.14746625
94903|0|0.08266742
94904|0|0.17695327
94905|0|0.15145858
94906|0|0.02800741
94907|0|0.04881370
94908|0|0.01669156
94909|0|0.03363310
94910|0|0.01397173
94911|0|0.07282813
94912|0|0.05728776
94913|0|0.09910404
94914|0|0.01898457
94915|0|0.03737854
94916|0|0.05989674
94917|0|0.13499539
95001|0|0.11355747
95002|0|0.37668858
95003|0|0.08347588
95004|0|0.08427900
95005|1|0.26896647
95006|1|0.69147817
95007|0|0.06419730
95008|0|0.05303698
95009|0|0.15078894
95010|0|0.01919012
95011|0|0.06543868
95012|0|0.08841675
95013|0|0.19654886
95014|1|0.13186030
95015|0|0.26312060
95016|0|0.05733523
95017|0|0.13499539
95101|0|0.00917822
95102|0|0.03158883
95103|0|0.05104384
95104|0|0.04229664
95105|0|0.01679042
95106|0|0.06134238
95107|0|0.21076960
95108|0|0.06267668
95109|1|0.02031142
95110|0|0.13609266
95111|0|0.03584397
95112|0|0.03069630
95113|0|0.05584725
95114|0|0.05052200
95115|0|0.05493285
95116|0|0.02851870
95117|0|0.13499539
95201|0|0.04089085
95202|0|0.07712009
95203|0|0.04287049
95204|0|0.14956876
95205|0|0.11232271
95206|0|0.02284187
95207|0|0.03515329
95208|0|0.02428925
95209|0|0.11892647
95210|0|0.01012238
95211|0|0.08433724
95212|0|0.24754163
95213|0|0.02171137
95214|0|0.04871660
95215|0|0.10679724
95216|0|0.02305229
95217|0|0.13499539
95301|0|0.31504022
95302|0|0.07565068
95303|0|0.01907704
95304|0|0.23169687
95305|0|0.01771948
95306|0|0.54513118
95307|0|0.47769424
95308|0|0.02704670
95309|0|0.08910754
95310|0|0.05340752
95311|0|0.03608790
95312|0|0.01355063
95313|1|0.70053225
95314|0|0.04517643
95315|0|0.57706242
95316|0|0.09027615
95317|0|0.13499539
95401|0|0.07376236
95402|1|0.30455149
95403|0|0.08324198
95404|0|0.12814489
95405|0|0.03633419
95406|0|0.44248994
95407|0|0.14232439
95408|0|0.11052137
95409|1|0.35409915
95410|0|0.46825152
95411|1|0.19451825
95412|0|0.13265007
95413|0|0.04399847
95414|0|0.17086738
95415|0|0.24600404
95416|0|0.15686795
95417|0|0.13499539
95501|0|0.03453302
95502|0|0.04178940
95503|0|0.06642143
95504|0|0.08281175
95505|1|0.71308373
95506|0|0.03074416
95507|0|0.09205334
95508|0|0.36730599
95509|0|0.03525308
95510|0|0.01083316
95511|0|0.02385763
95512|0|0.03396162
95513|0|0.02479046
95514|0|0.04271443
95515|0|0.04829551
95516|0|0.14061757
95517|0|0.13499539
95601|0|0.13588395
95602|0|0.07833396
95603|0|0.13616533
95604|0|0.00935989
95605|0|0.07206934
95606|0|0.18000650
95607|1|0.02591726
95608|0|0.07949034
95609|0|0.08808442
95610|0|0.13971035
95611|0|0.00723412
95612|0|0.04044200
95613|0|0.06182174
95614|0|0.04029719
95615|0|0.05247173
95616|0|0.03450380
95617|0|0.13499539
95801|1|0.50949789
95802|1|0.14978970
95803|1|0.09252120
95804|0|0.02924888
95805|0|0.03724139
95806|0|0.05562176
95807|0|0.04969319
95808|0|0.01677397
95809|0|0.05542324
95810|0|0.31782226
95811|0|0.07539819
95812|0|0.26474172
95813|0|0.07873352
95814|0|0.07868530
95815|0|0.09457564
95816|0|0.06026767
95817|0|0.13499539
95901|1|0.11441265
95902|0|0.13407760
95903|0|0.07609522
95904|0|0.10429868
95905|0|0.03832117
95906|0|0.02705329
95907|0|0.03592592
95908|0|0.09731822
95909|0|0.10134663
95910|1|0.18402403
95911|0|0.08099413
95912|0|0.09246799
95913|0|0.07770467
95914|0|0.04902218
95915|1|0.19445694
95916|0|0.05202833
95917|0|0.13499539
96001|0|0.20888446
96002|0|0.23225865
96003|1|0.90131529
96004|0|0.74471309
96005|0|0.17275774
96006|0|0.04298352
96007|0|0.11068946
96008|1|0.24368159
96009|1|0.18536587
96010|0|0.03738649
96011|0|0.35008827
96012|0|0.06066263
96013|0|0.08010838
96014|0|0.11400984
96015|0|0.09382413
96016|0|0.04563480
96017|0|0.13499539
96101|0|0.06326498
96102|0|0.12741076
96103|0|0.07275874
96104|0|0.30514336
96105|1|0.06121313
96106|0|0.07706204
96107|0|0.02807070
96108|0|0.06261415
96109|0|0.04975341
96110|0|0.02113596
96111|1|0.39923467
96112|0|0.06931646
96113|1|0.23497716
96114|0|0.06788423
96115|0|0.13813918
96116|0|0.08088931
96117|0|0.13499539
96201|0|0.03896209
96202|0|0.04506807
96203|0|0.03535687
96204|0|0.02953036
96205|0|0.01795131
96206|1|0.09419834
96207|0|0.02823240
96208|0|0.09491565
96209|0|0.05758143
96210|0|0.00701880
96211|0|0.02130530
96212|0|0.01408501
96213|0|0.04264253
96214|0|0.12525586
96215|0|0.06899716
96216|0|0.06691446
96217|0|0.13499539
96301|0|0.06158503
96302|0|0.10366731
96303|0|0.03560585
96304|0|0.11688892
96305|0|0.02287401
96306|0|0.03465779
96307|0|0.03314027
96308|0|0.04774980
96309|0|0.01044541
96310|0|0.01651864
96311|0|0.01519438
96312|0|0.02611345
96313|0|0.06544281
96314|0|0.04604714
96315|0|0.05048488
96316|0|0.04528380
96317|0|0.13499539
96401|0|0.11353863
96402|0|0.17007499
96403|0|0.08660273
96404|0|0.02075950
96405|0|0.07884858
96406|1|0.24401983
96407|1|0.07630470
96408|0|0.00630224
96409|0|0.03585794
96410|0|0.02999331
96411|0|0.01773657
96412|0|0.09895737
96413|0|0.03851990
96414|0|0.08421983
96415|0|0.04625627
96416|0|0.15060825
96417|0|0.13499539
96501|0|0.11484169
96502|0|0.07320880
96503|0|0.02841914
96504|0|0.10074536
96505|0|0.02013480
96506|1|0.03271994
96507|0|0.06407102
96508|1|0.10310019
96509|0|0.04535957
96510|0|0.11337750
96511|0|0.06669304
96512|0|0.08581921
96513|0|0.12374909
96514|0|0.07049763
96515|0|0.06375519
96516|0|0.01851275
96517|0|0.13499539
96601|0|0.05787600
96602|0|0.08235820
96603|0|0.02069374
96604|1|0.08446570
96605|0|0.02740096
96606|0|0.10446231
96607|0|0.02467723
96608|0|0.04132480
96609|0|0.14024379
96610|0|0.03535484
96611|0|0.04757480
96612|0|0.04190952
96613|0|0.08136080
96614|0|0.06364732
96615|0|0.04863796
96616|0|0.05682550
96617|0|0.13499539
96701|0|0.08670322
96702|0|0.09801323
96703|1|0.08812108
96704|0|0.04614108
96705|0|0.06128947
96706|0|0.08221006
96707|0|0.00441581
96708|0|0.02163459
96709|0|0.07158447
96710|0|0.08551166
96711|0|0.03804751
96712|0|0.37584016
96713|0|0.03029882
96714|0|0.06702083
96715|0|0.03813720
96716|0|0.04031743
96717|0|0.13499539
96801|0|0.25754378
96802|1|0.11567839
96803|0|0.05020218
96804|0|0.06318630
96805|0|0.20919507
96806|1|0.12717116
96807|0|0.18172156
96808|0|0.01357767
96809|0|0.05123787
96810|0|0.16437243
96811|0|0.05481942
96812|0|0.10491026
96813|0|0.07161035
96814|0|0.07051810
96815|0|0.09262194
96816|0|0.08109110
96817|0|0.13499539
96901|0|0.06022374
96902|0|0.26136637
96903|0|0.07717519
96904|0|0.08064136
96905|0|0.02682404
96906|0|0.06714162
96907|0|0.04464562
96908|0|0.02356882
96909|0|0.01012411
96910|0|0.23347321
96911|0|0.14926698
96912|0|0.19858408
96913|0|0.02109960
96914|0|0.11716637
96915|0|0.02428368
96916|1|0.14851585
96917|0|0.13499539
97001|0|0.03318249
97002|1|0.07646323
97003|0|0.06067277
97004|0|0.10248814
97005|0|0.04707273
97006|0|0.08232492
97007|0|0.09396956
97008|0|0.20892626
97009|1|0.28629683
97010|0|0.34706015
97011|0|0.01400178
97012|0|0.03140907
97013|0|0.06689816
97014|0|0.03181713
97015|0|0.07108022
97016|0|0.06973355
97017|0|0.13499539
97101|1|0.18067086
97102|0|0.10356957
97103|0|0.19525883
97104|0|0.05302597
97105|0|0.10197803
97106|0|0.01134896
97107|0|0.13508301
97108|0|0.03217977
97109|0|0.04407127
97110|0|0.00582545
97111|0|0.02999074
97112|0|0.04123400
97113|0|0.07267822
97114|0|0.05546782
97115|0|0.09991633
97116|0|0.04495800
97117|0|0.13499539
97201|0|0.14012201
97202|0|0.16005107
97203|0|0.04450308
97204|0|0.17192675
97205|0|0.03126158
97206|0|0.02614487
97207|0|0.07460901
97208|1|0.44100773
97209|0|0.11891278
97210|1|0.12189712
97211|0|0.16056069
97212|1|0.12793586
97213|0|0.09526939
97214|0|0.06729095
97215|0|0.08057295
97216|0|0.03076682
97217|0|0.13499539
97301|0|0.13075405
97302|0|0.22034628
97303|0|0.05233141
97304|0|0.02862281
97305|0|0.02735167
97306|1|0.12395098
97307|0|0.06738118
97308|0|0.01680713
97309|0|0.03242618
97310|0|0.02972657
97311|0|0.03008996
97312|0|0.08272617
97313|0|0.06063624
97314|0|0.05060406
97315|0|0.05931957
97316|0|0.08370547
97317|0|0.13499539
97501|0|0.05595825
97502|1|0.23045208
97503|0|0.07431037
97504|0|0.02960165
97505|0|0.10295683
97506|0|0.03530906
97507|0|0.08543877
97508|0|0.17816610
97509|0|0.03025532
97510|0|0.02066859
97511|0|0.02333772
97512|0|0.20895670
97513|0|0.05844823
97514|0|0.16103065
97515|0|0.08088733
97516|1|0.10805694
97517|0|0.13499539
97601|0|0.34036439
97602|0|0.04496432
97603|0|0.07719958
97604|0|0.09148525
97605|0|0.03582651
97606|0|0.16749739
97607|0|0.16932836
97608|1|0.28714513
97609|1|0.10418711
97610|0|0.19911628
97611|0|0.02153193
97612|0|0.13395220
97613|1|0.33056153
97614|0|0.15763274
97615|0|0.22073040
97616|0|0.03870632
97617|0|0.13499539
97701|0|0.23243413
97702|0|0.10778085
97703|0|0.05591888
97704|0|0.05682668
97705|0|0.06681319
97706|0|0.02040931
97707|0|0.06773119
97708|1|0.11585939
97709|0|0.18083365
97710|0|0.26817900
97711|0|0.04175219
97712|0|0.03006196
97713|0|0.05248069
97714|0|0.04365495
97715|1|0.37786755
97716|0|0.06244203
97717|0|0.13499539
97801|0|0.28249912
97802|0|0.13364652
97803|0|0.03990962
97804|0|0.05406891
97805|0|0.04517741
97806|0|0.02442823
97807|1|0.02357756
97808|1|0.15287751
97809|0|0.01532470
97810|0|0.02894449
97811|0|0.01929777
97812|1|0.27663890
97813|0|0.07438807
97814|0|0.11771002
97815|0|0.06775556
97816|0|0.04419100
97817|0|0.13499539
97901|0|0.14548693
97902|0|0.07826846
97903|0|0.06520214
97904|0|0.01909112
97905|0|0.01514785
97906|0|0.07570060
97907|0|0.00684955
97908|0|0.00680262
97909|0|0.03039501
97910|0|0.05325819
97911|0|0.04272703
97912|0|0.02714242
97913|0|0.07631377
97914|0|0.03483812
97915|0|0.09490373
97916|0|0.01493119
97917|0|0.13499539
98001|0|0.04617559
98002|0|0.04639119
98003|0|0.07047334
98004|0|0.10054670
98005|0|0.07349832
98006|0|0.07393816
98007|0|0.02776454
98008|0|0.00535046
98009|0|0.00511813
98010|0|0.01328498
98011|0|0.01778411
98012|0|0.17303693
98013|0|0.02890710
98014|0|0.15526348
98015|0|0.03896008
98016|0|0.06876707
98017|0|0.13499539
98101|0|0.03825522
98102|0|0.07664712
98103|0|0.24682959
98104|0|0.22396502
98105|0|0.02657154
98106|0|0.01324154
98107|0|0.01342900
98108|0|0.00759426
98109|0|0.01159263
98110|0|0.01580634
98111|0|0.00870570
98112|0|0.02984101
98113|0|0.02557018
98114|0|0.04260797
98115|0|0.13554644
98116|0|0.08338504
98117|0|0.13499539
98201|0|0.06020734
98202|0|0.05406893
98203|0|0.06329956
98204|0|0.09607892
98205|0|0.08015918
98206|1|0.06049804
98207|0|0.11491553
98208|0|0.21237272
98209|0|0.01640961
98210|0|0.05114417
98211|1|0.07803558
98212|1|0.11330139
98213|0|0.13256525
98214|0|0.03408379
98215|0|0.11050471
98216|0|0.11183336
98217|0|0.13499539
98301|0|0.28080202
98302|0|0.02196245
98303|0|0.04510918
98304|0|0.05683348
98305|0|0.00823049
98306|0|0.00428113
98307|0|0.01215979
98308|0|0.00318808
98309|0|0.00188331
98310|1|0.08974157
98311|0|0.09336118
98312|0|0.10643976
98313|0|0.16515048
98314|0|0.08679535
98315|0|0.18050422
98316|0|0.10245878
98317|0|0.13499539
98401|0|0.01713951
98402|0|0.05929362
98403|0|0.01008075
98404|0|0.01898644
98405|0|0.01901257
98406|0|0.04908318
98407|0|0.01611350
98408|0|0.00830367
98409|0|0.00356735
98410|0|0.00440366
98411|0|0.00780666
98412|1|0.04573018
98413|0|0.06178379
98414|0|0.01911249
98415|0|0.07353024
98416|0|0.02689640
98417|0|0.13499539
98501|0|0.02125731
98502|0|0.02919913
98503|0|0.01713385
98504|0|0.00803344
98505|0|0.01506269
98506|0|0.06631796
98507|0|0.02030342
98508|0|0.01686496
98509|0|0.01658641
98510|0|0.05698582
98511|0|0.04057452
98512|0|0.02180952
98513|0|0.03425230
98514|1|0.12835479
98515|0|0.07756847
98516|1|0.60040173
98517|0|0.13499539
98601|0|0.07321877
98602|1|0.20216422
98603|0|0.09477305
98604|0|0.04809610
98605|0|0.04074525
98606|0|0.21604915
98607|0|0.01849664
98608|0|0.13237779
98609|0|0.00669471
98610|0|0.06618160
98611|0|0.10716486
98612|0|0.07007085
98613|0|0.08978757
98614|0|0.08557924
98615|1|0.17674479
98616|0|0.11403265
98617|0|0.13499539
98701|0|0.11366814
98702|0|0.06919074
98703|0|0.16204349
98704|0|0.24528890
98705|0|0.06633957
98706|0|0.12016264
98707|0|0.04160943
98708|1|0.13696449
98709|0|0.09165248
98710|0|0.01369414
98711|0|0.23476409
98712|0|0.09381244
98713|1|0.06623917
98714|0|0.10268861
98715|0|0.02693553
98716|0|0.05337104
98717|0|0.13499539
98801|0|0.03088549
98802|0|0.00751853
98803|0|0.01232046
98804|0|0.02916611
98805|0|0.00346554
98806|0|0.02098885
98807|0|0.00941772
98808|0|0.01510694
98809|1|0.09914743
98810|0|0.05251680
98811|0|0.03530643
98812|0|0.08091776
98813|0|0.02388802
98814|0|0.05971959
98815|0|0.10164660
98816|0|0.02594561
98817|0|0.13499539
98901|0|0.16925157
98902|1|0.21921352
98903|0|0.03482072
98904|1|0.18089373
98905|0|0.19060939
98906|0|0.07258451
98907|0|0.03043583
98908|0|0.09517905
98909|0|0.04087091
98910|0|0.00271538
98911|0|0.02183238
98912|1|0.16948467
98913|0|0.07864222
98914|0|0.09137891
98915|0|0.14291045
98916|0|0.08446910
98917|0|0.13499539
99101|0|0.13351684
99102|0|0.06316276
99103|0|0.01839350
99104|0|0.10745549
99105|1|0.06310385
99106|0|0.12021770
99107|1|0.35512726
99108|0|0.02108210
99109|0|0.00304253
99110|0|0.01653114
99111|0|0.05306975
99112|1|0.11088454
99113|0|0.09198160
99114|0|0.05157286
99115|0|0.11995969
99116|0|0.11596808
99117|0|0.13499539
99201|0|0.17577471
